,brand,color,gear,year,body,loc,usage,price
9014,15,14,1,20,0,4,34000.0,46800000.0
9015,21,14,1,19,3,8,90000.0,39200000.0
9016,18,14,1,16,2,8,90000.0,34500000.0
9017,24,14,1,13,2,3,160000.0,54000000.0
9018,3,14,0,21,0,3,20000.0,281000000.0
9019,25,14,1,19,0,3,88000.0,92000000.0
9020,26,6,1,20,0,3,35000.0,72000000.0
9021,2,14,1,20,1,3,200000.0,50000000.0
9022,26,6,1,19,0,4,116.0,71000000.0
9023,22,14,1,5,2,7,260000.0,15500000.0
9024,24,23,1,9,2,5,70000.0,30000000.0
9025,19,21,1,9,2,0,190000.0,20500000.0
9026,25,25,1,20,0,3,31000.0,91000000.0
9027,26,26,1,6,2,0,395000.0,24500000.0
9028,10,14,1,11,2,1,111111.0,35500000.0
9029,10,14,1,16,1,3,160000.0,57500000.0
9030,0,14,1,20,2,3,86000.0,48500000.0
9031,23,21,1,7,3,8,290.0,20000000.0
9032,12,14,1,22,0,3,0.0,29100000.0
9033,10,14,1,17,0,5,85000.0,64000000.0
9034,27,5,1,3,2,8,350.0,28000000.0
9035,21,14,1,14,3,6,125.0,37000000.0
9036,7,14,1,18,0,2,75000.0,72000000.0
9037,12,14,1,20,1,3,50000.0,49000000.0
9038,27,6,1,12,2,3,300000.0,50000000.0
9039,10,6,1,11,2,3,400.0,37000000.0
9040,25,14,1,18,3,3,67700.0,85000000.0
9041,25,6,1,17,0,3,72000.0,83000000.0
9042,26,21,1,20,0,9,60000.0,70000000.0
9043,25,14,1,17,3,3,70000.0,73000000.0
9044,24,14,1,18,0,3,150000.0,50000000.0
9045,14,14,1,15,2,5,200000.0,29500000.0
9046,4,14,1,19,0,7,53000.0,215000000.0
9047,26,6,1,21,0,9,24000.0,75000000.0
9048,9,5,1,11,1,3,139000.0,48000000.0
9049,6,14,1,21,0,3,360.0,117000000.0
9050,12,14,1,19,3,4,97.0,45800000.0
9051,12,14,1,21,0,3,34000.0,51000000.0
9052,26,6,1,20,0,3,66000.0,69500000.0
9053,25,14,1,20,1,3,55000.0,86500000.0
9054,26,24,1,9,2,8,257000.0,33000000.0
9055,6,14,1,21,0,2,17000.0,124000000.0
9056,17,14,1,22,0,5,0.0,30000000.0
9057,26,23,1,21,3,7,77000.0,70500000.0
9058,24,22,1,7,0,8,2.0,42000000.0
9059,5,6,1,19,0,3,360.0,100900000.0
9060,8,0,1,12,2,7,200.0,39000000.0
9061,24,14,1,19,0,3,90.0,75000000.0
9062,8,14,1,21,0,3,20000.0,94000000.0
9063,0,14,1,21,0,3,49000.0,55000000.0
9064,24,15,1,18,0,3,95000.0,73000000.0
9065,24,14,1,20,0,7,60000.0,83000000.0
9066,19,14,1,19,2,8,50000.0,36000000.0
9067,24,14,1,20,0,7,85000.0,79500000.0
9068,13,14,1,22,0,3,0.0,52000000.0
9069,17,14,1,16,0,3,210000.0,36500000.0
9070,17,11,1,7,0,7,200000.0,19000000.0
9071,2,14,1,20,0,3,100000.0,52000000.0
9072,10,14,1,22,0,3,0.0,48000000.0
9073,25,14,1,22,0,3,0.0,106000000.0
9074,9,14,1,16,1,2,114000.0,70000000.0
9075,27,6,1,15,2,3,146000.0,67000000.0
9076,24,14,1,13,0,7,202.0,62900000.0
9077,4,14,1,18,0,9,360.0,203000000.0
9078,19,23,1,19,0,3,85000.0,43000000.0
9079,9,14,1,17,2,8,115000.0,70000000.0
9080,27,6,1,12,2,3,0.0,54500000.0
9081,12,14,1,13,1,7,250.0,33500000.0
9082,26,23,1,18,1,7,117000.0,54000000.0
9083,26,23,1,17,1,5,190.0,60000000.0
9084,24,6,1,22,0,0,0.0,9300000.0
9085,19,14,1,21,0,3,55500.0,46300000.0
9086,26,26,1,1,2,3,215000.0,15000000.0
9087,24,14,1,22,0,3,0.0,90500000.0
9088,8,13,1,18,0,4,90000.0,72000000.0
9089,19,23,1,20,0,3,55000.0,44500000.0
9090,27,14,1,13,3,1,137000.0,62000000.0
9091,24,21,1,5,2,0,203827.0,27000000.0
9092,27,0,1,17,0,5,130000.0,73000000.0
9093,24,14,1,14,3,3,120000.0,61000000.0
9094,17,15,1,2,2,0,20.0,14500000.0
9095,27,22,1,7,2,9,300000.0,31000000.0
9096,25,14,1,16,0,2,140000.0,74000000.0
9097,19,14,1,20,0,3,22000.0,44800000.0
9098,25,0,1,21,0,3,18000.0,100000000.0
9099,15,21,1,13,2,7,200000.0,34500000.0
9100,27,14,1,12,3,3,30000.0,50000000.0
9101,26,5,1,8,2,5,180000.0,33500000.0
9102,7,14,1,21,0,3,27300.0,88500000.0
9103,10,24,1,19,1,3,146.0,65000000.0
9104,19,14,1,20,0,2,40000.0,46500000.0
9105,24,23,1,8,2,8,356000.0,36000000.0
9106,13,15,1,21,0,8,31200.0,52000000.0
9107,9,14,1,20,0,3,47700.0,8900000.0
9108,25,14,1,19,3,8,150000.0,81000000.0
9109,24,14,1,20,3,3,84000.0,80500000.0
9110,17,1,1,11,0,3,100000.0,26000000.0
9111,24,14,1,14,3,3,170000.0,59000000.0
9112,10,14,1,22,0,3,0.0,44500000.0
9113,24,6,1,10,1,0,187.0,39500000.0
9114,23,14,1,1,2,0,11.0,15500000.0
9115,25,14,1,21,0,3,59000.0,99000000.0
9116,19,14,1,20,0,9,48000.0,45000000.0
9117,17,14,1,13,1,3,200.0,30800000.0
9118,10,14,1,19,0,2,100000.0,72000000.0
9119,24,21,1,13,3,4,150000.0,58000000.0
9120,26,23,1,18,0,9,43000.0,64000000.0
9121,27,6,1,12,0,3,158000.0,55000000.0
9122,24,6,1,13,1,3,200000.0,56300000.0
9123,21,14,1,20,0,5,48000.0,45000000.0
9124,20,14,1,14,2,7,360.0,29000000.0
9125,24,14,1,20,1,8,55000.0,77500000.0
9126,24,5,1,12,2,8,140000.0,52000000.0
9127,4,14,1,19,0,3,87000.0,215000000.0
9128,27,14,1,18,3,3,80000.0,83000000.0
9129,19,14,1,12,1,0,207000.0,23500000.0
9130,25,14,1,19,0,3,110.0,89000000.0
9131,13,14,1,19,1,3,73000.0,43500000.0
9132,13,14,1,20,0,9,24000.0,50000000.0
9133,25,14,1,19,0,3,56000.0,88000000.0
9134,19,14,1,21,0,3,25000.0,48000000.0
9135,25,14,1,21,0,3,12000.0,85000000.0
9136,24,24,1,12,0,8,180.0,59000000.0
9137,3,14,0,21,0,7,28000.0,274800000.0
9138,19,14,1,19,0,3,90000.0,42000000.0
9139,24,23,1,11,1,3,20500.0,49000000.0
9140,9,9,1,21,0,7,50000.0,90000000.0
9141,25,14,1,20,0,5,57000.0,94000000.0
9142,12,15,1,16,3,3,135.0,38500000.0
9143,15,21,1,14,0,3,140000.0,36500000.0
9144,17,15,1,19,0,2,70000.0,40000000.0
9145,17,23,1,14,0,0,220000.0,34000000.0
9146,13,15,1,18,1,3,88000.0,42500000.0
9147,26,23,1,13,3,7,190000.0,44500000.0
9148,9,14,1,14,0,8,150000.0,56500000.0
9149,23,10,1,12,2,0,17000.0,24000000.0
9150,6,14,1,22,0,3,0.0,121000000.0
9151,24,14,1,12,0,8,207000.0,50000000.0
9152,27,14,1,18,0,2,130000.0,81000000.0
9153,17,23,1,8,2,8,390.0,21500000.0
9154,26,6,1,13,3,9,185000.0,42000000.0
9155,26,23,1,12,2,3,0.0,35000000.0
9156,27,21,1,6,2,2,3000.0,30000000.0
9157,13,0,1,20,0,4,27000.0,48900000.0
9158,17,14,1,7,1,7,10000.0,21000000.0
9159,17,14,1,21,0,8,30000.0,47000000.0
9160,13,14,1,21,0,7,43000.0,52500000.0
9161,26,4,1,18,0,1,50000.0,58000000.0
9162,24,15,1,13,3,5,126000.0,56000000.0
9163,23,21,1,7,1,9,200000.0,18000000.0
9164,24,14,1,21,0,7,30000.0,85000000.0
9165,17,15,1,7,1,3,300000.0,22000000.0
9166,10,14,1,20,0,3,117.0,69700000.0
9167,10,6,1,14,2,3,174.0,47000000.0
9168,24,15,1,21,0,3,23000.0,87500000.0
9169,25,21,1,18,3,1,59000.0,78000000.0
9170,24,14,1,13,2,8,22222.0,52000000.0
9171,24,14,1,14,1,3,170.0,59500000.0
9172,24,23,1,8,2,7,365.0,36500000.0
9173,12,14,1,18,3,7,86000.0,43500000.0
9174,24,14,1,19,0,3,46000.0,79000000.0
9175,24,14,1,20,0,7,87000.0,82500000.0
9176,24,14,1,21,0,8,13000.0,85000000.0
9177,17,23,1,12,1,8,250000.0,29000000.0
9178,24,5,1,8,2,1,1234.0,32000000.0
9179,26,6,1,12,2,7,280000.0,34500000.0
9180,10,9,1,10,2,5,300.0,42000000.0
9181,24,14,1,20,0,3,53000.0,83000000.0
9182,24,23,1,8,1,0,1300.0,40000000.0
9183,24,23,1,8,2,0,380000.0,30000000.0
9184,24,14,1,18,0,3,83000.0,68500000.0
9185,3,14,0,20,0,0,47.0,260000000.0
9186,27,14,1,18,1,5,110000.0,74000000.0
9187,24,14,1,21,0,0,40000.0,87000000.0
9188,24,14,1,20,0,7,30000.0,80000000.0
9189,26,6,1,20,0,3,63000.0,68500000.0
9190,10,14,1,21,0,3,31000.0,80000000.0
9191,10,6,1,17,3,3,41000.0,66000000.0
9192,21,7,1,19,1,7,80000.0,38000000.0
9193,26,23,1,8,2,3,210000.0,30000000.0
9194,14,0,1,14,1,7,159.0,33400000.0
9195,24,26,1,5,0,3,320.0,30000000.0
9196,21,23,1,14,1,8,228000.0,32000000.0
9197,26,24,1,8,2,3,300.0,28000000.0
9198,26,23,1,9,1,3,220000.0,35000000.0
9199,26,23,1,15,2,9,180000.0,46000000.0
9200,27,15,1,13,1,3,207000.0,60000000.0
9201,20,5,1,12,3,3,280.0,30000000.0
9202,24,0,1,21,0,3,42900.0,83000000.0
9203,9,14,1,19,0,3,82000.0,82000000.0
9204,17,14,1,20,1,3,65000.0,43500000.0
9205,13,14,1,19,1,8,80000.0,40000000.0
9206,13,15,1,20,0,3,100000.0,48500000.0
9207,26,12,1,8,2,9,100000.0,34000000.0
9208,23,6,1,7,3,7,1.0,23500000.0
9209,24,23,1,13,1,3,195000.0,53000000.0
9210,26,6,1,21,0,6,40000.0,75000000.0
9211,26,11,1,2,2,0,250000.0,17000000.0
9212,24,14,1,14,3,7,167000.0,55000000.0
9213,5,21,1,19,0,3,45000.0,110000000.0
9214,15,14,1,15,3,3,158000.0,36000000.0
9215,26,26,1,6,2,3,300000.0,28000000.0
9216,15,23,1,13,0,8,200.0,35500000.0
9217,25,14,1,20,0,8,27300.0,95000000.0
9218,23,14,1,15,2,7,205000.0,31800000.0
9219,10,14,1,18,0,8,135000.0,67500000.0
9220,24,14,1,19,3,3,100.0,77000000.0
9221,19,14,1,21,0,7,25000.0,47500000.0
9222,10,14,1,21,0,3,35000.0,77000000.0
9223,24,5,1,8,2,7,380000.0,35000000.0
9224,8,14,1,14,0,5,260000.0,55000000.0
9225,17,14,1,22,0,3,0.0,16000000.0
9226,26,21,1,7,2,9,200000.0,32000000.0
9227,10,14,1,21,0,0,22000.0,65000000.0
9228,24,24,1,7,0,7,38500.0,36900000.0
9229,11,14,1,22,0,7,1.0,57000000.0
9230,14,24,1,13,3,5,250.0,34800000.0
9231,25,23,1,8,2,8,190000.0,46500000.0
9232,13,14,1,18,0,7,100000.0,43000000.0
9233,19,14,1,18,1,3,145000.0,33600000.0
9234,20,23,1,15,0,3,180.0,36000000.0
9235,23,8,1,6,0,0,200000.0,16000000.0
9236,20,14,1,15,0,7,110.0,31800000.0
9237,13,0,1,19,0,2,26000.0,47000000.0
9238,19,15,1,21,1,8,27.0,49500000.0
9239,27,21,1,10,2,4,200000.0,45000000.0
9240,26,23,1,17,2,1,210.0,44000000.0
9241,24,21,1,7,2,0,340000.0,35500000.0
9242,10,14,1,21,0,6,59000.0,8350000.0
9243,26,21,1,4,2,3,320000.0,25800000.0
9244,8,14,1,16,0,3,197000.0,53000000.0
9245,25,6,1,19,0,8,90000.0,87500000.0
9246,17,24,1,15,3,3,250000.0,34000000.0
9247,24,14,1,12,2,8,190000.0,51200000.0
9248,26,23,1,15,2,3,136.0,56000000.0
9249,26,5,1,9,2,0,22.0,34000000.0
9250,26,6,1,18,0,3,82000.0,62000000.0
9251,26,17,1,2,2,3,12345.0,14200000.0
9252,2,14,1,21,1,1,1.0,57000000.0
9253,13,14,1,20,0,3,23000.0,49200000.0
9254,25,14,1,19,0,3,60000.0,86500000.0
9255,0,14,1,22,0,3,1.0,33000000.0
9256,16,14,1,19,2,3,160000.0,40500000.0
9257,25,14,1,18,1,3,108000.0,72000000.0
9258,24,23,1,7,2,3,40000.0,38000000.0
9259,26,21,1,22,0,3,0.0,30000000.0
9260,24,7,1,13,1,5,300000.0,50000000.0
9261,7,14,1,19,0,3,66000.0,75000000.0
9262,4,14,1,18,0,7,360.0,198000000.0
9263,24,14,1,22,0,5,0.0,90000000.0
9264,26,23,1,15,2,8,45000.0,42500000.0
9265,6,14,1,18,3,1,360.0,94000000.0
9266,24,6,1,8,1,3,170000.0,42000000.0
9267,9,14,1,18,0,5,88.0,88000000.0
9268,27,26,1,5,2,9,170000.0,34000000.0
9269,27,14,1,17,3,4,155.0,72000000.0
9270,6,14,1,22,0,3,1.0,60000000.0
9271,24,23,1,8,2,3,34.0,35000000.0
9272,8,14,1,22,0,0,73000.0,80000000.0
9273,24,14,1,14,2,8,165000.0,58000000.0
9274,24,14,1,18,3,9,110000.0,72000000.0
9275,17,14,1,6,1,3,342600.0,20000000.0
9276,27,14,1,10,2,8,180.0,44000000.0
9277,21,14,1,18,0,3,128000.0,40000000.0
9278,25,14,1,20,0,3,74000.0,92000000.0
9279,24,14,1,13,2,0,270.0,52000000.0
9280,8,14,1,20,0,3,50000.0,81500000.0
9281,7,21,1,15,2,3,150000.0,49500000.0
9282,21,14,1,11,0,8,200000.0,28000000.0
9283,24,23,1,11,1,7,220000.0,47000000.0
9284,18,14,1,20,2,3,78000.0,36000000.0
9285,10,24,1,8,0,7,28000.0,33000000.0
9286,26,23,1,12,2,3,196000.0,38000000.0
9287,2,24,1,19,0,3,73000.0,49800000.0
9288,24,14,1,20,0,3,360.0,82500000.0
9289,24,6,1,10,1,3,300.0,45000000.0
9290,12,14,1,19,1,8,90000.0,44100000.0
9291,24,6,1,10,2,3,156000.0,47500000.0
9292,19,15,1,20,0,3,77000.0,43300000.0
9293,23,24,1,12,3,6,260.0,35000000.0
9294,25,14,1,19,0,3,70000.0,87000000.0
9295,24,1,1,6,2,0,300000.0,28800000.0
9296,19,14,1,22,0,3,0.0,30000000.0
9297,12,13,1,5,1,0,111.0,14000000.0
9298,8,14,1,16,3,8,140000.0,67000000.0
9299,24,14,1,20,0,3,52000.0,82000000.0
9300,24,14,1,21,0,3,43000.0,86000000.0
9301,10,13,1,11,2,3,303000.0,37000000.0
9302,14,14,1,20,3,7,33000.0,45200000.0
9303,19,23,1,10,0,0,32.0,32000000.0
9304,8,25,1,16,0,3,130000.0,63000000.0
9305,10,9,1,7,2,5,111111.0,20000000.0
9306,10,23,1,7,2,0,20000.0,28000000.0
9307,25,14,1,19,0,3,65000.0,86000000.0
9308,25,18,1,20,0,8,30000.0,95000000.0
9309,18,15,1,3,2,2,10.0,15000000.0
9310,2,14,1,19,3,3,85000.0,49500000.0
9311,2,15,1,21,0,2,21000.0,57000000.0
9312,19,14,1,22,0,1,0.0,30000000.0
9313,17,26,1,3,2,3,260000.0,14500000.0
9314,17,14,1,21,0,3,28500.0,47000000.0
9315,25,14,1,17,0,0,125000.0,81800000.0
9316,21,14,1,19,2,1,100.0,28000000.0
9317,19,24,1,19,0,0,120000.0,42500000.0
9318,12,23,1,19,0,7,54000.0,46000000.0
9319,23,14,1,5,2,9,300000.0,10000000.0
9320,20,14,1,14,2,0,250000.0,28500000.0
9321,27,23,1,8,2,0,6.0,39000000.0
9322,7,14,1,15,0,8,180000.0,69000000.0
9323,27,14,1,12,2,3,280000.0,51000000.0
9324,20,21,1,7,2,3,280.0,17500000.0
9325,19,23,1,13,3,0,100.0,33000000.0
9326,17,14,1,3,2,3,99999.0,15500000.0
9327,19,14,1,19,0,3,90000.0,40500000.0
9328,25,14,1,20,0,7,57000.0,89800000.0
9329,25,14,1,17,1,3,91000.0,75000000.0
9330,25,15,1,21,0,1,48000.0,105000000.0
9331,8,14,1,20,3,2,140000.0,80000000.0
9332,24,19,1,11,1,7,220000.0,45000000.0
9333,27,23,1,10,2,3,240000.0,42000000.0
9334,24,6,1,9,0,0,200.0,55000000.0
9335,3,14,0,20,3,3,72000.0,268000000.0
9336,17,14,1,19,3,1,75000.0,41000000.0
9337,17,24,1,12,1,5,1053.0,28000000.0
9338,26,6,1,15,1,3,138000.0,50000000.0
9339,24,14,1,13,2,5,2500.0,47000000.0
9340,24,24,1,8,0,8,269700.0,38500000.0
9341,26,17,1,6,2,3,200000.0,17000000.0
9342,24,14,1,22,0,3,0.0,90500000.0
9343,24,23,1,8,2,2,280000.0,37500000.0
9344,19,14,1,22,0,3,0.0,49500000.0
9345,19,14,1,22,0,5,1.0,49700000.0
9346,24,14,1,11,1,3,170.0,49500000.0
9347,26,24,1,2,2,0,220.0,31000000.0
9348,26,21,1,12,0,3,160000.0,42000000.0
9349,24,14,1,19,0,2,17000.0,77000000.0
9350,24,14,1,12,1,3,156000.0,50000000.0
9351,24,23,1,7,2,0,90000.0,35000000.0
9352,27,14,1,13,1,3,230000.0,55000000.0
9353,19,14,1,20,0,3,110000.0,44000000.0
9354,24,23,1,8,3,3,235000.0,39500000.0
9355,5,14,1,22,0,9,0.0,124000000.0
9356,15,14,1,19,0,7,30000.0,46000000.0
9357,10,23,1,7,2,0,200000.0,28000000.0
9358,23,21,1,9,1,7,400.0,25000000.0
9359,9,14,1,14,2,3,190000.0,47000000.0
9360,24,14,1,14,3,9,150000.0,60000000.0
9361,24,21,1,20,0,0,44000.0,82000000.0
9362,25,14,1,20,0,1,58000.0,92000000.0
9363,19,14,1,20,0,3,28.0,46000000.0
9364,17,24,1,12,1,2,200000.0,28500000.0
9365,26,23,1,8,1,7,300000.0,29000000.0
9366,24,14,1,21,0,7,48000.0,85500000.0
9367,27,21,1,4,0,3,139000.0,32000000.0
9368,8,6,1,20,0,8,60000.0,78000000.0
9369,24,23,1,7,2,2,300000.0,29800000.0
9370,10,14,1,18,0,7,95000.0,65500000.0
9371,17,8,1,16,3,0,170000.0,36000000.0
9372,27,23,1,7,2,3,270000.0,40000000.0
9373,24,6,1,8,2,7,250000.0,33000000.0
9374,19,14,1,22,3,5,30000.0,48500000.0
9375,26,21,1,14,0,4,150.0,49000000.0
9376,26,5,1,11,1,8,240000.0,40000000.0
9377,19,15,1,12,2,0,200000.0,26500000.0
9378,9,14,1,14,2,3,150000.0,50600000.0
9379,27,6,1,8,0,3,170.0,56000000.0
9380,8,14,1,15,3,7,220000.0,57000000.0
9381,24,26,1,6,2,3,250000.0,32500000.0
9382,17,21,1,8,0,2,200.0,27000000.0
9383,24,14,1,20,3,3,45000.0,78000000.0
9384,26,23,1,19,0,7,113.0,71000000.0
9385,25,6,1,17,0,1,98000.0,83000000.0
9386,17,14,1,16,2,3,250000.0,34500000.0
9387,27,14,1,11,2,3,300000.0,52000000.0
9388,24,5,1,6,2,7,470.0,34000000.0
9389,27,23,1,8,2,8,281477.0,40000000.0
9390,26,23,1,13,3,6,130000.0,47000000.0
9391,23,24,1,13,2,6,200.0,28500000.0
9392,26,26,1,6,2,6,296000.0,26000000.0
9393,19,14,1,22,0,3,0.0,49800000.0
9394,8,14,1,21,0,3,38000.0,86000000.0
9395,27,23,1,7,0,2,263.0,42500000.0
9396,20,14,1,14,1,3,125000.0,27200000.0
9397,17,14,1,3,1,7,280000.0,19000000.0
9398,10,14,1,14,2,6,180.0,41000000.0
9399,0,14,1,22,0,3,0.0,19000000.0
9400,9,14,1,17,1,3,172000.0,70000000.0
9401,19,14,1,18,2,3,138.0,35000000.0
9402,19,14,1,20,0,3,50.0,46000000.0
9403,9,14,1,20,0,3,90.0,102000000.0
9404,24,7,1,10,1,5,140.0,47500000.0
9405,19,14,1,20,2,3,170000.0,40000000.0
9406,24,24,1,10,2,8,200000.0,41000000.0
9407,9,14,1,14,2,3,150000.0,60000000.0
9408,24,14,1,21,0,3,34000.0,82500000.0
9409,24,6,1,12,1,9,200000.0,50000000.0
9410,19,14,1,20,0,3,110000.0,45000000.0
9411,25,14,1,20,0,7,90000.0,95000000.0
9412,20,14,1,14,2,7,178000.0,30000000.0
9413,8,14,1,19,0,3,52000.0,79000000.0
9414,25,6,1,19,0,3,50000.0,89500000.0
9415,24,23,1,8,2,3,360000.0,36300000.0
9416,24,23,1,7,2,9,190000.0,36500000.0
9417,24,14,1,12,2,8,280.0,54600000.0
9418,3,14,0,21,0,8,360.0,270000000.0
9419,6,21,1,20,0,3,29000.0,112000000.0
9420,24,21,1,19,3,7,68500.0,71500000.0
9421,10,3,1,14,1,9,11111.0,50000000.0
9422,19,14,1,19,3,5,16000.0,43000000.0
9423,9,14,1,20,0,8,55.0,89000000.0
9424,19,14,1,16,1,9,117000.0,35000000.0
9425,27,23,1,9,1,7,1.0,43000000.0
9426,24,6,1,8,2,8,311000.0,39000000.0
9427,20,14,1,22,0,8,0.0,46000000.0
9428,0,14,1,21,3,9,27000.0,53000000.0
9429,27,23,1,20,2,8,300000.0,42000000.0
9430,19,14,1,21,0,1,50000.0,47000000.0
9431,24,14,1,20,0,8,100.0,85000000.0
9432,24,14,1,20,0,0,1000.0,83000000.0
9433,26,23,1,11,3,3,200000.0,40000000.0
9434,7,6,1,10,2,0,300000.0,40000000.0
9435,13,14,1,22,0,5,3000.0,53000000.0
9436,19,14,1,20,0,3,54363.0,45000000.0
9437,8,19,1,14,2,8,140000.0,35000000.0
9438,25,14,1,19,0,8,59000.0,88500000.0
9439,8,0,1,14,0,3,0.0,53000000.0
9440,10,14,1,21,0,1,50000.0,81500000.0
9441,24,23,1,7,2,0,200.0,36700000.0
9442,24,14,1,20,0,7,31000.0,82000000.0
9443,19,14,1,22,0,3,0.0,49500000.0
9444,10,5,1,7,2,3,3000.0,31000000.0
9445,23,22,1,20,1,3,380000.0,28500000.0
9446,19,14,1,20,3,3,19000.0,23000000.0
9447,26,13,1,1,0,7,250000.0,25000000.0
9448,8,14,1,19,0,8,132000.0,69500000.0
9449,5,14,1,22,0,3,0.0,64000000.0
9450,25,14,1,22,0,5,12000.0,104000000.0
9451,24,24,1,10,2,0,287000.0,36500000.0
9452,21,21,1,9,3,3,34000.0,22000000.0
9453,25,14,1,21,0,7,24000.0,105000000.0
9454,27,14,1,21,0,4,16000.0,100000000.0
9455,25,15,1,20,0,9,43000.0,93000000.0
9456,10,23,1,8,2,3,110000.0,33000000.0
9457,23,1,1,4,0,0,30000.0,15500000.0
9458,27,23,1,11,3,0,250000.0,53000000.0
9459,19,14,1,13,2,2,100.0,30000000.0
9460,24,26,1,6,2,5,37000.0,28200000.0
9461,25,14,1,18,0,3,90.0,82000000.0
9462,27,23,1,8,1,7,300000.0,41000000.0
9463,13,14,1,21,0,3,24000.0,47200000.0
9464,9,13,1,17,0,8,150.0,68000000.0
9465,26,6,1,17,0,3,99000.0,58000000.0
9466,2,14,1,18,1,3,100000.0,45000000.0
9467,24,24,1,7,1,5,12000.0,35000000.0
9468,19,14,1,21,0,7,43000.0,48500000.0
9469,13,23,1,19,0,9,75000.0,46500000.0
9470,17,14,1,18,3,8,90000.0,40000000.0
9471,8,23,1,7,2,9,120000.0,31000000.0
9472,26,23,1,11,0,7,250000.0,40000000.0
9473,22,1,1,10,0,7,220.0,26000000.0
9474,21,23,1,11,2,5,12345.0,28300000.0
9475,17,14,1,22,0,3,1.0,13000000.0
9476,12,21,1,16,3,8,170000.0,36800000.0
9477,4,15,1,20,0,3,17739.0,230000000.0
9478,14,14,1,12,2,3,250000.0,28000000.0
9479,26,23,1,18,3,3,54000.0,60000000.0
9480,20,23,1,12,1,0,27300.0,27300000.0
9481,26,6,1,12,3,7,200.0,40000000.0
9482,19,14,1,18,2,5,125000.0,36800000.0
9483,26,24,1,20,0,8,40000.0,68500000.0
9484,27,14,1,12,2,5,250000.0,48000000.0
9485,10,14,1,22,0,3,0.0,81500000.0
9486,24,14,1,21,0,4,22000.0,88000000.0
9487,19,14,1,21,3,3,60000.0,46000000.0
9488,8,14,1,21,0,3,53000.0,90000000.0
9489,27,14,1,11,2,3,260000.0,50000000.0
9490,27,23,1,8,2,2,350.0,40000000.0
9491,10,6,1,22,0,3,0.0,46000000.0
9492,3,21,0,19,0,5,360.0,250000000.0
9493,24,15,1,21,0,3,30000.0,86500000.0
9494,27,14,1,16,3,8,127.0,71000000.0
9495,8,14,1,20,3,3,70000.0,85000000.0
9496,13,14,1,19,0,8,65000.0,46200000.0
9497,26,17,1,1,2,8,333333.0,15500000.0
9498,24,14,1,21,3,3,100.0,81000000.0
9499,27,14,1,16,3,8,143000.0,71000000.0
9500,24,21,1,6,2,4,260000.0,35000000.0
9501,23,14,1,5,2,7,355000.0,17800000.0
9502,19,14,1,21,0,3,33000.0,47300000.0
9503,24,14,1,22,0,3,4000.0,90000000.0
9504,24,21,1,6,2,2,280000.0,36000000.0
9505,3,15,0,21,0,9,9000.0,270000000.0
9506,26,6,1,17,0,3,73000.0,60000000.0
9507,21,14,1,21,0,8,34000.0,46500000.0
9508,4,14,1,19,0,5,15000.0,230000000.0
9509,0,14,1,20,0,5,36.0,1000000.0
9510,24,21,1,20,0,6,94000.0,76000000.0
9511,14,2,1,8,0,3,300.0,27000000.0
9512,23,14,1,10,2,7,0.0,27000000.0
9513,24,1,1,6,1,3,350000.0,34800000.0
9514,19,14,1,21,0,3,23000.0,45500000.0
9515,26,21,1,7,2,3,244.0,27500000.0
9516,8,14,1,17,0,0,125000.0,68000000.0
9517,21,14,1,12,3,0,200.0,33500000.0
9518,24,24,1,13,3,3,200000.0,54500000.0
9519,10,14,1,19,0,6,260000.0,56500000.0
9520,26,17,1,8,2,9,250000.0,32000000.0
9521,8,14,1,15,0,7,160000.0,53000000.0
9522,24,21,1,13,0,3,160000.0,57000000.0
9523,24,23,1,7,2,6,200000.0,31000000.0
9524,27,23,1,8,2,8,300000.0,38000000.0
9525,24,24,1,10,0,0,252000.0,44800000.0
9526,10,6,1,15,2,3,200000.0,52000000.0
9527,24,14,1,19,0,0,72000.0,78000000.0
9528,26,23,1,15,1,0,100000.0,49000000.0
9529,27,14,1,16,3,3,71000.0,67000000.0
9530,17,23,1,8,2,7,400.0,26000000.0
9531,8,6,1,20,1,3,43000.0,81000000.0
9532,27,6,1,10,2,6,256000.0,45000000.0
9533,4,14,1,18,0,0,50000.0,205000000.0
9534,19,14,1,17,1,6,122.0,42000000.0
9535,26,6,1,19,0,7,75.0,65500000.0
9536,21,14,1,14,2,3,82000.0,30000000.0
9537,27,6,1,10,2,2,202000.0,43000000.0
9538,10,6,1,19,0,3,107.0,69000000.0
9539,2,14,1,20,3,3,60000.0,53000000.0
9540,24,6,1,8,2,3,200000.0,38500000.0
9541,27,14,1,20,1,3,85.0,88000000.0
9542,13,14,1,20,0,7,43000.0,46500000.0
9543,24,23,1,13,1,8,270000.0,52000000.0
9544,25,6,1,20,0,4,37000.0,97900000.0
9545,25,14,1,21,0,4,10000.0,108000000.0
9546,26,23,1,18,0,0,130000.0,56000000.0
9547,19,23,1,16,0,7,110.0,37500000.0
9548,26,6,1,11,2,3,170000.0,39000000.0
9549,19,6,1,19,3,7,110000.0,41500000.0
9550,21,24,1,14,2,3,10000.0,30000000.0
9551,26,24,1,18,3,3,91000.0,60000000.0
9552,17,10,1,10,0,7,210.0,28000000.0
9553,13,14,1,22,0,5,4000.0,53000000.0
9554,12,14,1,21,0,5,35000.0,52500000.0
9555,8,13,1,20,0,3,51000.0,80000000.0
9556,24,14,1,20,0,1,50000.0,80000000.0
